warn: LLAMA_ARG_HOST environment variable is set, but will be overwritten by command line argument --host
0.00.239.446 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.362.086 I srv          init: The UI is disabled
0.00.362.089 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.362.226 W srv  llama_server: -----------------
0.00.362.228 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.362.228 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.362.229 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.362.229 W srv  llama_server: -----------------
0.00.363.543 I srv    load_model: loading model '/models/Qwen3.6-27B-A3B-Coder-CD-IQ4_K_M.gguf'
0.01.873.932 W llama_model_loader: tensor overrides to CPU are used with mmap enabled - consider using --no-mmap for better performance
0.04.238.306 I common_speculative_init_result: creating MTP draft context against the target model '/models/Qwen3.6-27B-A3B-Coder-CD-IQ4_K_M.gguf'
0.04.349.867 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.04.412.220 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.04.412.263 I srv  llama_server: model loaded
0.04.412.268 I srv  llama_server: listening on http://0.0.0.0:8080
0.10.596.345 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
22.10.948.704 I slot print_timing: id  0 | task 23185 | n_decoded =    350, tg =  38.77 t/s, tg_3s =  37.91 t/s
22.13.970.466 I slot print_timing: id  0 | task 23185 | n_decoded =    472, tg =  39.17 t/s, tg_3s =  40.37 t/s
22.16.986.454 I slot print_timing: id  0 | task 23185 | n_decoded =    591, tg =  39.23 t/s, tg_3s =  39.46 t/s
22.19.007.593 I slot print_timing: id  0 | task 23185 | prompt eval time =    3124.09 ms /   959 tokens (    3.26 ms per token,   306.97 tokens per second)
22.19.007.601 I slot print_timing: id  0 | task 23185 |        eval time =   17087.15 ms /   675 tokens (   25.31 ms per token,    39.50 tokens per second)
22.19.007.602 I slot print_timing: id  0 | task 23185 |       total time =   20211.23 ms /  1634 tokens
22.19.007.603 I slot print_timing: id  0 | task 23185 |    graphs reused =      23192
22.19.007.605 I slot print_timing: id  0 | task 23185 | draft acceptance = 0.85675 (  311 accepted /   363 generated), mean len =  1.86
22.19.007.757 I slot      release: id  0 | task 23185 | stop processing: n_tokens = 1633, truncated = 0
22.19.031.517 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.405 (> 0.100 thold), f_keep = 1.000
22.19.031.845 I slot launch_slot_: id  0 | task 23553 | processing task, is_child = 0
22.23.799.156 I slot print_timing: id  0 | task 23553 | prompt processing, n_tokens =   1879, progress = 0.87, t =   4.77 s / 394.14 tokens per second
22.25.077.218 I slot print_timing: id  0 | task 23553 | prompt processing, n_tokens =   2391, progress = 1.00, t =   6.05 s / 395.51 tokens per second
22.28.209.076 I slot print_timing: id  0 | task 23553 | n_decoded =    114, tg =  37.83 t/s, tg_3s =  37.83 t/s
22.31.224.867 I slot print_timing: id  0 | task 23553 | n_decoded =    229, tg =  37.98 t/s, tg_3s =  38.13 t/s
22.34.098.731 I slot print_timing: id  0 | task 23553 | prompt eval time =    6164.08 ms /  2395 tokens (    2.57 ms per token,   388.54 tokens per second)
22.34.098.736 I slot print_timing: id  0 | task 23553 |        eval time =    8902.75 ms /   344 tokens (   25.88 ms per token,    38.64 tokens per second)
22.34.098.737 I slot print_timing: id  0 | task 23553 |       total time =   15066.83 ms /  2739 tokens
22.34.098.737 I slot print_timing: id  0 | task 23553 |    graphs reused =      23371
22.34.098.740 I slot print_timing: id  0 | task 23553 | draft acceptance = 0.89011 (  162 accepted /   182 generated), mean len =  1.89
22.34.098.953 I slot      release: id  0 | task 23553 | stop processing: n_tokens = 4372, truncated = 0
22.34.130.155 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.563 (> 0.100 thold), f_keep = 1.000
22.34.130.410 I slot launch_slot_: id  0 | task 23740 | processing task, is_child = 0
22.39.238.709 I slot print_timing: id  0 | task 23740 | prompt processing, n_tokens =   2049, progress = 0.83, t =   5.11 s / 401.11 tokens per second
22.41.621.230 I slot print_timing: id  0 | task 23740 | prompt processing, n_tokens =   2872, progress = 0.93, t =   7.49 s / 383.40 tokens per second
22.42.899.672 I slot print_timing: id  0 | task 23740 | prompt processing, n_tokens =   3384, progress = 1.00, t =   8.77 s / 385.89 tokens per second
22.46.016.283 I slot print_timing: id  0 | task 23740 | n_decoded =    116, tg =  38.67 t/s, tg_3s =  38.66 t/s
22.49.019.374 I slot print_timing: id  0 | task 23740 | n_decoded =    234, tg =  38.98 t/s, tg_3s =  39.29 t/s
22.52.037.883 I slot print_timing: id  0 | task 23740 | n_decoded =    355, tg =  39.35 t/s, tg_3s =  40.09 t/s
22.55.058.188 I slot print_timing: id  0 | task 23740 | n_decoded =    475, tg =  39.45 t/s, tg_3s =  39.73 t/s
22.58.086.437 I slot print_timing: id  0 | task 23740 | n_decoded =    590, tg =  39.15 t/s, tg_3s =  37.98 t/s
23.01.087.760 I slot print_timing: id  0 | task 23740 | n_decoded =    701, tg =  38.79 t/s, tg_3s =  36.98 t/s
23.04.091.726 I slot print_timing: id  0 | task 23740 | n_decoded =    818, tg =  38.81 t/s, tg_3s =  38.95 t/s
23.07.104.414 I slot print_timing: id  0 | task 23740 | n_decoded =    927, tg =  38.48 t/s, tg_3s =  36.18 t/s
23.10.112.449 I slot print_timing: id  0 | task 23740 | n_decoded =   1042, tg =  38.46 t/s, tg_3s =  38.23 t/s
23.13.155.405 I slot print_timing: id  0 | task 23740 | n_decoded =   1152, tg =  38.22 t/s, tg_3s =  36.15 t/s
23.16.202.519 I slot print_timing: id  0 | task 23740 | n_decoded =   1263, tg =  38.06 t/s, tg_3s =  36.43 t/s
23.19.209.706 I slot print_timing: id  0 | task 23740 | n_decoded =   1365, tg =  37.71 t/s, tg_3s =  33.92 t/s
23.22.233.326 I slot print_timing: id  0 | task 23740 | n_decoded =   1472, tg =  37.53 t/s, tg_3s =  35.39 t/s
23.25.233.632 I slot print_timing: id  0 | task 23740 | n_decoded =   1583, tg =  37.50 t/s, tg_3s =  37.00 t/s
23.28.270.252 I slot print_timing: id  0 | task 23740 | n_decoded =   1700, tg =  37.57 t/s, tg_3s =  38.53 t/s
23.31.318.978 I slot print_timing: id  0 | task 23740 | n_decoded =   1823, tg =  37.74 t/s, tg_3s =  40.34 t/s
23.34.360.934 I slot print_timing: id  0 | task 23740 | n_decoded =   1948, tg =  37.94 t/s, tg_3s =  41.09 t/s
23.37.382.038 I slot print_timing: id  0 | task 23740 | n_decoded =   2063, tg =  37.95 t/s, tg_3s =  38.07 t/s
23.40.389.368 I slot print_timing: id  0 | task 23740 | n_decoded =   2179, tg =  37.98 t/s, tg_3s =  38.57 t/s
23.43.397.993 I slot print_timing: id  0 | task 23740 | n_decoded =   2298, tg =  38.06 t/s, tg_3s =  39.55 t/s
23.46.410.406 I slot print_timing: id  0 | task 23740 | n_decoded =   2420, tg =  38.17 t/s, tg_3s =  40.50 t/s
23.49.427.232 I slot print_timing: id  0 | task 23740 | n_decoded =   2541, tg =  38.26 t/s, tg_3s =  40.11 t/s
23.52.451.337 I slot print_timing: id  0 | task 23740 | n_decoded =   2662, tg =  38.34 t/s, tg_3s =  40.01 t/s
23.55.499.147 I slot print_timing: id  0 | task 23740 | n_decoded =   2777, tg =  38.31 t/s, tg_3s =  37.73 t/s
23.58.539.831 I slot print_timing: id  0 | task 23740 | n_decoded =   2882, tg =  38.16 t/s, tg_3s =  34.53 t/s
24.01.572.947 I slot print_timing: id  0 | task 23740 | n_decoded =   2993, tg =  38.10 t/s, tg_3s =  36.60 t/s
24.04.573.069 I slot print_timing: id  0 | task 23740 | n_decoded =   3102, tg =  38.03 t/s, tg_3s =  36.33 t/s
24.07.609.766 I slot print_timing: id  0 | task 23740 | n_decoded =   3217, tg =  38.03 t/s, tg_3s =  37.87 t/s
24.10.630.469 I slot print_timing: id  0 | task 23740 | n_decoded =   3316, tg =  37.85 t/s, tg_3s =  32.77 t/s
24.13.679.061 I slot print_timing: id  0 | task 23740 | n_decoded =   3426, tg =  37.79 t/s, tg_3s =  36.08 t/s
24.16.687.638 I slot print_timing: id  0 | task 23740 | n_decoded =   3537, tg =  37.76 t/s, tg_3s =  36.89 t/s
24.19.720.749 I slot print_timing: id  0 | task 23740 | n_decoded =   3654, tg =  37.79 t/s, tg_3s =  38.57 t/s
24.22.751.235 I slot print_timing: id  0 | task 23740 | n_decoded =   3772, tg =  37.82 t/s, tg_3s =  38.94 t/s
24.25.776.868 I slot print_timing: id  0 | task 23740 | n_decoded =   3881, tg =  37.77 t/s, tg_3s =  36.03 t/s
24.28.832.398 I slot print_timing: id  0 | task 23740 | n_decoded =   3997, tg =  37.77 t/s, tg_3s =  37.96 t/s
24.31.879.933 I slot print_timing: id  0 | task 23740 | n_decoded =   4103, tg =  37.69 t/s, tg_3s =  34.78 t/s
24.34.925.744 I slot print_timing: id  0 | task 23740 | n_decoded =   4206, tg =  37.58 t/s, tg_3s =  33.82 t/s
24.37.929.840 I slot print_timing: id  0 | task 23740 | n_decoded =   4316, tg =  37.56 t/s, tg_3s =  36.62 t/s
24.40.972.855 I slot print_timing: id  0 | task 23740 | n_decoded =   4433, tg =  37.58 t/s, tg_3s =  38.45 t/s
24.44.008.857 I slot print_timing: id  0 | task 23740 | n_decoded =   4546, tg =  37.57 t/s, tg_3s =  37.22 t/s
24.47.027.342 I slot print_timing: id  0 | task 23740 | n_decoded =   4659, tg =  37.57 t/s, tg_3s =  37.44 t/s
24.50.028.699 I slot print_timing: id  0 | task 23740 | n_decoded =   4774, tg =  37.59 t/s, tg_3s =  38.32 t/s
24.53.033.616 I slot print_timing: id  0 | task 23740 | n_decoded =   4887, tg =  37.59 t/s, tg_3s =  37.61 t/s
24.56.078.049 I slot print_timing: id  0 | task 23740 | n_decoded =   4995, tg =  37.54 t/s, tg_3s =  35.47 t/s
24.59.104.740 I slot print_timing: id  0 | task 23740 | n_decoded =   5101, tg =  37.48 t/s, tg_3s =  35.02 t/s
25.02.130.988 I slot print_timing: id  0 | task 23740 | n_decoded =   5213, tg =  37.47 t/s, tg_3s =  37.01 t/s
25.05.160.011 I slot print_timing: id  0 | task 23740 | n_decoded =   5328, tg =  37.48 t/s, tg_3s =  37.97 t/s
25.08.176.487 I slot print_timing: id  0 | task 23740 | n_decoded =   5439, tg =  37.47 t/s, tg_3s =  36.80 t/s
25.11.179.846 I slot print_timing: id  0 | task 23740 | n_decoded =   5547, tg =  37.44 t/s, tg_3s =  35.96 t/s
25.14.192.430 I slot print_timing: id  0 | task 23740 | n_decoded =   5659, tg =  37.43 t/s, tg_3s =  37.18 t/s
25.17.194.466 I slot print_timing: id  0 | task 23740 | n_decoded =   5774, tg =  37.45 t/s, tg_3s =  38.31 t/s
25.20.237.863 I slot print_timing: id  0 | task 23740 | n_decoded =   5882, tg =  37.41 t/s, tg_3s =  35.49 t/s
25.23.240.819 I slot print_timing: id  0 | task 23740 | n_decoded =   6001, tg =  37.45 t/s, tg_3s =  39.63 t/s
25.26.250.258 I slot print_timing: id  0 | task 23740 | n_decoded =   6117, tg =  37.47 t/s, tg_3s =  38.55 t/s
25.29.264.121 I slot print_timing: id  0 | task 23740 | n_decoded =   6232, tg =  37.49 t/s, tg_3s =  38.16 t/s
25.32.293.247 I slot print_timing: id  0 | task 23740 | n_decoded =   6343, tg =  37.47 t/s, tg_3s =  36.64 t/s
25.35.317.227 I slot print_timing: id  0 | task 23740 | n_decoded =   6458, tg =  37.48 t/s, tg_3s =  38.03 t/s
25.38.332.503 I slot print_timing: id  0 | task 23740 | n_decoded =   6573, tg =  37.49 t/s, tg_3s =  38.14 t/s
25.41.349.502 I slot print_timing: id  0 | task 23740 | n_decoded =   6693, tg =  37.53 t/s, tg_3s =  39.77 t/s
25.44.353.145 I slot print_timing: id  0 | task 23740 | n_decoded =   6804, tg =  37.52 t/s, tg_3s =  36.96 t/s
25.47.397.845 I slot print_timing: id  0 | task 23740 | n_decoded =   6911, tg =  37.48 t/s, tg_3s =  35.14 t/s
25.50.426.711 I slot print_timing: id  0 | task 23740 | n_decoded =   7019, tg =  37.45 t/s, tg_3s =  35.66 t/s
25.53.444.773 I slot print_timing: id  0 | task 23740 | n_decoded =   7124, tg =  37.41 t/s, tg_3s =  34.79 t/s
25.56.475.731 I slot print_timing: id  0 | task 23740 | n_decoded =   7239, tg =  37.42 t/s, tg_3s =  37.94 t/s
25.59.482.209 I slot print_timing: id  0 | task 23740 | n_decoded =   7352, tg =  37.42 t/s, tg_3s =  37.59 t/s
26.02.519.909 I slot print_timing: id  0 | task 23740 | n_decoded =   7473, tg =  37.46 t/s, tg_3s =  39.83 t/s
26.05.530.223 I slot print_timing: id  0 | task 23740 | n_decoded =   7593, tg =  37.49 t/s, tg_3s =  39.86 t/s
26.08.561.179 I slot print_timing: id  0 | task 23740 | n_decoded =   7705, tg =  37.49 t/s, tg_3s =  36.95 t/s
26.11.561.766 I slot print_timing: id  0 | task 23740 | n_decoded =   7814, tg =  37.47 t/s, tg_3s =  36.33 t/s
26.14.597.738 I slot print_timing: id  0 | task 23740 | n_decoded =   7929, tg =  37.47 t/s, tg_3s =  37.88 t/s
26.17.628.745 I slot print_timing: id  0 | task 23740 | n_decoded =   8044, tg =  37.48 t/s, tg_3s =  37.94 t/s
26.20.640.373 I slot print_timing: id  0 | task 23740 | n_decoded =   8158, tg =  37.49 t/s, tg_3s =  37.85 t/s
26.23.642.270 I slot print_timing: id  0 | task 23740 | n_decoded =   8280, tg =  37.53 t/s, tg_3s =  40.64 t/s
26.26.650.543 I slot print_timing: id  0 | task 23740 | n_decoded =   8394, tg =  37.53 t/s, tg_3s =  37.90 t/s
26.29.686.284 I slot print_timing: id  0 | task 23740 | n_decoded =   8507, tg =  37.53 t/s, tg_3s =  37.22 t/s
26.32.726.900 I slot print_timing: id  0 | task 23740 | n_decoded =   8621, tg =  37.53 t/s, tg_3s =  37.49 t/s
26.35.742.222 I slot print_timing: id  0 | task 23740 | n_decoded =   8739, tg =  37.55 t/s, tg_3s =  39.13 t/s
26.38.763.028 I slot print_timing: id  0 | task 23740 | n_decoded =   8859, tg =  37.58 t/s, tg_3s =  39.72 t/s
26.41.797.425 I slot print_timing: id  0 | task 23740 | n_decoded =   8977, tg =  37.60 t/s, tg_3s =  38.89 t/s
26.44.802.090 I slot print_timing: id  0 | task 23740 | n_decoded =   9092, tg =  37.60 t/s, tg_3s =  38.27 t/s
26.47.848.165 I slot print_timing: id  0 | task 23740 | n_decoded =   9215, tg =  37.64 t/s, tg_3s =  40.38 t/s
26.50.859.293 I slot print_timing: id  0 | task 23740 | n_decoded =   9333, tg =  37.66 t/s, tg_3s =  39.19 t/s
26.53.873.474 I slot print_timing: id  0 | task 23740 | n_decoded =   9456, tg =  37.69 t/s, tg_3s =  40.81 t/s
26.56.908.757 I slot print_timing: id  0 | task 23740 | n_decoded =   9578, tg =  37.72 t/s, tg_3s =  40.19 t/s
26.59.948.504 I slot print_timing: id  0 | task 23740 | n_decoded =   9697, tg =  37.74 t/s, tg_3s =  39.15 t/s
27.02.976.218 I slot print_timing: id  0 | task 23740 | n_decoded =   9819, tg =  37.77 t/s, tg_3s =  40.29 t/s
27.06.019.147 I slot print_timing: id  0 | task 23740 | n_decoded =   9947, tg =  37.82 t/s, tg_3s =  42.06 t/s
27.09.043.710 I slot print_timing: id  0 | task 23740 | n_decoded =  10067, tg =  37.84 t/s, tg_3s =  39.68 t/s
27.12.083.753 I slot print_timing: id  0 | task 23740 | n_decoded =  10178, tg =  37.83 t/s, tg_3s =  36.51 t/s
27.15.086.499 I slot print_timing: id  0 | task 23740 | n_decoded =  10293, tg =  37.83 t/s, tg_3s =  38.30 t/s
27.18.090.589 I slot print_timing: id  0 | task 23740 | n_decoded =  10417, tg =  37.87 t/s, tg_3s =  41.28 t/s
27.21.107.928 I slot print_timing: id  0 | task 23740 | n_decoded =  10531, tg =  37.87 t/s, tg_3s =  37.78 t/s
27.24.122.770 I slot print_timing: id  0 | task 23740 | n_decoded =  10652, tg =  37.89 t/s, tg_3s =  40.13 t/s
27.27.146.435 I slot print_timing: id  0 | task 23740 | n_decoded =  10776, tg =  37.93 t/s, tg_3s =  41.01 t/s
27.30.185.585 I slot print_timing: id  0 | task 23740 | n_decoded =  10893, tg =  37.93 t/s, tg_3s =  38.50 t/s
27.33.188.340 I slot print_timing: id  0 | task 23740 | n_decoded =  11010, tg =  37.94 t/s, tg_3s =  38.96 t/s
27.36.212.912 I slot print_timing: id  0 | task 23740 | n_decoded =  11126, tg =  37.95 t/s, tg_3s =  38.35 t/s
27.39.263.133 I slot print_timing: id  0 | task 23740 | n_decoded =  11240, tg =  37.94 t/s, tg_3s =  37.37 t/s
27.42.270.531 I slot print_timing: id  0 | task 23740 | n_decoded =  11355, tg =  37.94 t/s, tg_3s =  38.24 t/s
27.45.310.433 I slot print_timing: id  0 | task 23740 | n_decoded =  11472, tg =  37.95 t/s, tg_3s =  38.49 t/s
27.48.355.271 I slot print_timing: id  0 | task 23740 | n_decoded =  11584, tg =  37.94 t/s, tg_3s =  36.78 t/s
27.51.395.952 I slot print_timing: id  0 | task 23740 | n_decoded =  11688, tg =  37.90 t/s, tg_3s =  34.20 t/s
27.54.402.831 I slot print_timing: id  0 | task 23740 | n_decoded =  11798, tg =  37.89 t/s, tg_3s =  36.58 t/s
27.57.435.640 I slot print_timing: id  0 | task 23740 | n_decoded =  11914, tg =  37.89 t/s, tg_3s =  38.25 t/s
28.00.484.494 I slot print_timing: id  0 | task 23740 | n_decoded =  12024, tg =  37.87 t/s, tg_3s =  36.08 t/s
28.03.509.368 I slot print_timing: id  0 | task 23740 | n_decoded =  12127, tg =  37.84 t/s, tg_3s =  34.05 t/s
28.06.547.787 I slot print_timing: id  0 | task 23740 | n_decoded =  12242, tg =  37.84 t/s, tg_3s =  37.85 t/s
28.09.556.886 I slot print_timing: id  0 | task 23740 | n_decoded =  12351, tg =  37.82 t/s, tg_3s =  36.22 t/s
28.12.562.195 I slot print_timing: id  0 | task 23740 | n_decoded =  12466, tg =  37.83 t/s, tg_3s =  38.27 t/s
28.15.573.949 I slot print_timing: id  0 | task 23740 | n_decoded =  12580, tg =  37.83 t/s, tg_3s =  37.85 t/s
28.18.599.883 I slot print_timing: id  0 | task 23740 | n_decoded =  12698, tg =  37.84 t/s, tg_3s =  39.00 t/s
28.21.619.666 I slot print_timing: id  0 | task 23740 | n_decoded =  12816, tg =  37.85 t/s, tg_3s =  39.08 t/s
28.24.629.065 I slot print_timing: id  0 | task 23740 | n_decoded =  12932, tg =  37.86 t/s, tg_3s =  38.55 t/s
28.27.639.948 I slot print_timing: id  0 | task 23740 | n_decoded =  13050, tg =  37.87 t/s, tg_3s =  39.19 t/s
28.30.696.042 I slot print_timing: id  0 | task 23740 | n_decoded =  13166, tg =  37.87 t/s, tg_3s =  37.96 t/s
28.33.730.084 I slot print_timing: id  0 | task 23740 | n_decoded =  13286, tg =  37.88 t/s, tg_3s =  39.55 t/s
28.36.743.466 I slot print_timing: id  0 | task 23740 | n_decoded =  13404, tg =  37.89 t/s, tg_3s =  39.16 t/s
28.39.778.831 I slot print_timing: id  0 | task 23740 | n_decoded =  13520, tg =  37.90 t/s, tg_3s =  38.22 t/s
28.42.798.496 I slot print_timing: id  0 | task 23740 | n_decoded =  13638, tg =  37.91 t/s, tg_3s =  39.08 t/s
28.45.805.521 I slot print_timing: id  0 | task 23740 | n_decoded =  13756, tg =  37.92 t/s, tg_3s =  39.24 t/s
28.48.809.985 I slot print_timing: id  0 | task 23740 | n_decoded =  13874, tg =  37.93 t/s, tg_3s =  39.27 t/s
28.51.842.378 I slot print_timing: id  0 | task 23740 | n_decoded =  13992, tg =  37.94 t/s, tg_3s =  38.91 t/s
28.54.859.278 I slot print_timing: id  0 | task 23740 | n_decoded =  14108, tg =  37.94 t/s, tg_3s =  38.45 t/s
28.57.907.121 I slot print_timing: id  0 | task 23740 | n_decoded =  14230, tg =  37.96 t/s, tg_3s =  40.03 t/s
29.00.920.835 I slot print_timing: id  0 | task 23740 | n_decoded =  14348, tg =  37.97 t/s, tg_3s =  39.15 t/s
29.03.965.697 I slot print_timing: id  0 | task 23740 | n_decoded =  14468, tg =  37.98 t/s, tg_3s =  39.41 t/s
29.07.006.195 I slot print_timing: id  0 | task 23740 | n_decoded =  14586, tg =  37.99 t/s, tg_3s =  38.81 t/s
29.10.045.237 I slot print_timing: id  0 | task 23740 | n_decoded =  14702, tg =  37.99 t/s, tg_3s =  38.17 t/s
29.13.094.665 I slot print_timing: id  0 | task 23740 | n_decoded =  14820, tg =  37.99 t/s, tg_3s =  38.70 t/s
29.16.135.502 I slot print_timing: id  0 | task 23740 | n_decoded =  14938, tg =  38.00 t/s, tg_3s =  38.81 t/s
29.19.142.652 I slot print_timing: id  0 | task 23740 | n_decoded =  15054, tg =  38.00 t/s, tg_3s =  38.57 t/s
29.22.151.580 I slot print_timing: id  0 | task 23740 | n_decoded =  15172, tg =  38.01 t/s, tg_3s =  39.22 t/s
29.25.174.876 I slot print_timing: id  0 | task 23740 | n_decoded =  15288, tg =  38.01 t/s, tg_3s =  38.37 t/s
29.28.178.744 I slot print_timing: id  0 | task 23740 | n_decoded =  15404, tg =  38.02 t/s, tg_3s =  38.62 t/s
29.31.221.026 I slot print_timing: id  0 | task 23740 | n_decoded =  15512, tg =  38.00 t/s, tg_3s =  35.50 t/s
29.34.249.171 I slot print_timing: id  0 | task 23740 | n_decoded =  15624, tg =  37.99 t/s, tg_3s =  36.99 t/s
29.37.288.196 I slot print_timing: id  0 | task 23740 | n_decoded =  15740, tg =  37.99 t/s, tg_3s =  38.17 t/s
29.40.295.530 I slot print_timing: id  0 | task 23740 | n_decoded =  15852, tg =  37.99 t/s, tg_3s =  37.24 t/s
29.43.304.726 I slot print_timing: id  0 | task 23740 | n_decoded =  15960, tg =  37.97 t/s, tg_3s =  35.89 t/s
29.46.352.531 I slot print_timing: id  0 | task 23740 | n_decoded =  16066, tg =  37.95 t/s, tg_3s =  34.78 t/s
29.49.361.305 I slot print_timing: id  0 | task 23740 | n_decoded =  16168, tg =  37.92 t/s, tg_3s =  33.90 t/s
29.52.369.722 I slot print_timing: id  0 | task 23740 | n_decoded =  16270, tg =  37.89 t/s, tg_3s =  33.90 t/s
29.55.387.497 I slot print_timing: id  0 | task 23740 | n_decoded =  16378, tg =  37.88 t/s, tg_3s =  35.79 t/s
29.58.408.390 I slot print_timing: id  0 | task 23740 | n_decoded =  16472, tg =  37.83 t/s, tg_3s =  31.12 t/s
30.01.461.449 I slot print_timing: id  0 | task 23740 | n_decoded =  16580, tg =  37.82 t/s, tg_3s =  35.37 t/s
30.04.481.273 I slot print_timing: id  0 | task 23740 | n_decoded =  16696, tg =  37.82 t/s, tg_3s =  38.41 t/s
30.07.526.155 I slot print_timing: id  0 | task 23740 | n_decoded =  16812, tg =  37.82 t/s, tg_3s =  38.10 t/s
30.10.566.068 I slot print_timing: id  0 | task 23740 | n_decoded =  16924, tg =  37.81 t/s, tg_3s =  36.84 t/s
30.13.608.369 I slot print_timing: id  0 | task 23740 | n_decoded =  17042, tg =  37.82 t/s, tg_3s =  38.79 t/s
30.16.640.227 I slot print_timing: id  0 | task 23740 | n_decoded =  17160, tg =  37.83 t/s, tg_3s =  38.92 t/s
30.19.688.829 I slot print_timing: id  0 | task 23740 | n_decoded =  17278, tg =  37.83 t/s, tg_3s =  38.71 t/s
30.22.738.419 I slot print_timing: id  0 | task 23740 | n_decoded =  17394, tg =  37.84 t/s, tg_3s =  38.04 t/s
30.25.771.205 I slot print_timing: id  0 | task 23740 | n_decoded =  17510, tg =  37.84 t/s, tg_3s =  38.25 t/s
30.28.794.337 I slot print_timing: id  0 | task 23740 | n_decoded =  17622, tg =  37.83 t/s, tg_3s =  37.05 t/s
30.31.844.721 I slot print_timing: id  0 | task 23740 | n_decoded =  17738, tg =  37.83 t/s, tg_3s =  38.03 t/s
30.34.881.749 I slot print_timing: id  0 | task 23740 | n_decoded =  17850, tg =  37.83 t/s, tg_3s =  36.88 t/s
30.37.908.141 I slot print_timing: id  0 | task 23740 | n_decoded =  17964, tg =  37.83 t/s, tg_3s =  37.67 t/s
30.40.953.601 I slot print_timing: id  0 | task 23740 | n_decoded =  18078, tg =  37.83 t/s, tg_3s =  37.43 t/s
30.43.966.520 I slot print_timing: id  0 | task 23740 | n_decoded =  18192, tg =  37.83 t/s, tg_3s =  37.84 t/s
30.46.994.691 I slot print_timing: id  0 | task 23740 | n_decoded =  18308, tg =  37.83 t/s, tg_3s =  38.31 t/s
30.50.009.678 I slot print_timing: id  0 | task 23740 | n_decoded =  18422, tg =  37.83 t/s, tg_3s =  37.81 t/s
30.53.014.806 I slot print_timing: id  0 | task 23740 | n_decoded =  18538, tg =  37.83 t/s, tg_3s =  38.60 t/s
30.56.024.337 I slot print_timing: id  0 | task 23740 | n_decoded =  18647, tg =  37.82 t/s, tg_3s =  36.22 t/s
30.59.035.163 I slot print_timing: id  0 | task 23740 | n_decoded =  18755, tg =  37.81 t/s, tg_3s =  35.87 t/s
31.02.042.429 I slot print_timing: id  0 | task 23740 | n_decoded =  18871, tg =  37.82 t/s, tg_3s =  38.57 t/s
31.04.927.672 I slot print_timing: id  0 | task 23740 | prompt eval time =    8885.70 ms /  3388 tokens (    2.62 ms per token,   381.29 tokens per second)
31.04.927.677 I slot print_timing: id  0 | task 23740 |        eval time =  501911.49 ms / 18983 tokens (   26.44 ms per token,    37.82 tokens per second)
31.04.927.678 I slot print_timing: id  0 | task 23740 |       total time =  510797.20 ms / 22371 tokens
31.04.927.679 I slot print_timing: id  0 | task 23740 |    graphs reused =      33251
31.04.927.681 I slot print_timing: id  0 | task 23740 | draft acceptance = 0.90678 ( 9027 accepted /  9955 generated), mean len =  1.91
31.04.928.140 I slot      release: id  0 | task 23740 | stop processing: n_tokens = 26742, truncated = 0
31.04.982.719 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.514 (> 0.100 thold), f_keep = 0.515
31.04.983.076 I slot launch_slot_: id  0 | task 33701 | processing task, is_child = 0
31.09.896.412 I slot print_timing: id  0 | task 33701 | prompt processing, n_tokens =   2048, progress = 0.37, t =   4.91 s / 416.83 tokens per second
31.14.880.223 I slot print_timing: id  0 | task 33701 | prompt processing, n_tokens =   4096, progress = 0.44, t =   9.90 s / 413.86 tokens per second
31.19.934.388 I slot print_timing: id  0 | task 33701 | prompt processing, n_tokens =   6144, progress = 0.52, t =  14.95 s / 410.93 tokens per second
31.24.938.428 I slot print_timing: id  0 | task 33701 | prompt processing, n_tokens =   8192, progress = 0.60, t =  19.96 s / 410.52 tokens per second
31.30.027.957 I slot print_timing: id  0 | task 33701 | prompt processing, n_tokens =  10240, progress = 0.67, t =  25.04 s / 408.87 tokens per second
31.35.140.023 I slot print_timing: id  0 | task 33701 | prompt processing, n_tokens =  12288, progress = 0.75, t =  30.16 s / 407.47 tokens per second
31.40.267.736 I slot print_timing: id  0 | task 33701 | prompt processing, n_tokens =  14336, progress = 0.83, t =  35.28 s / 406.30 tokens per second
31.45.353.753 I slot print_timing: id  0 | task 33701 | prompt processing, n_tokens =  16384, progress = 0.90, t =  40.37 s / 405.84 tokens per second
31.50.482.021 I slot print_timing: id  0 | task 33701 | prompt processing, n_tokens =  18432, progress = 0.98, t =  45.50 s / 405.11 tokens per second
31.51.208.015 I slot print_timing: id  0 | task 33701 | prompt processing, n_tokens =  18502, progress = 0.98, t =  46.22 s / 400.26 tokens per second
